wsif_year,school_organization_id,school_name,student_group,school_level,regular_attendance_numerator,regular_attendance_denominator,regular_attendance_rate
2024,100653,View Ridge Middle School,All Students,Middle,1266,1877,67.4
2024,102639,Lakewood Middle School,All Students,Middle,1048,1868,56.1
2024,102904,Springdale Middle School,All Students,Middle,180,320,56.3
2024,101212,Illahee Middle School,All Students,Middle,1245,2081,59.8
2024,102401,La Conner Middle,All Students,Middle,211,393,53.7
2024,100549,Gaiser Middle School,All Students,Middle,1233,2333,52.9
2024,100810,Warden Middle School,All Students,Middle,465,682,68.2
2024,100769,New Horizons High School,All Students,High,531,1249,42.5
2024,102800,Mica Peak High School,All Students,High,189,378,50.0
2024,101507,Shorewood High School,All Students,High,3044,4668,65.2
2024,101548,Kamiakin Middle School,All Students,Middle,1307,1880,69.5
2024,100419,Enterprise Middle School,All Students,Middle,1469,2137,68.7
2024,103104,Meridian Middle School,All Students,Middle,790,1111,71.1
2024,100550,Lewis and Clark High School,All Students,High,158,264,59.8
2024,101439,Maple View Middle School,All Students,Middle,2407,2997,80.3
2024,100928,North Whidbey Middle School,All Students,Middle,1593,2256,70.6
2024,102976,Capital High School,All Students,High,2817,3995,70.5
2024,100390,Kiona-Benton City Middle School,All Students,Middle,717,1005,71.3
2024,101473,Liberty Sr High School,All Students,High,3742,4511,83.0
2024,102765,Medical Lake Middle School,All Students,Middle,953,1170,81.5
2024,102012,Sadie Halstead Middle School,All Students,Middle,564,885,63.7
2024,100690,Castle Rock Middle School,All Students,Middle,658,1024,64.3
2024,102060,E B Walker High School,All Students,High,56,406,13.8
2024,101846,Toledo Middle School,All Students,Middle,416,532,78.2
2024,102629,High School Re Entry,All Students,High,59,81,72.8
2024,100642,Pleasant Valley Middle,All Students,Middle,888,1223,72.6
2024,100486,Lincoln High School,All Students,High,118,210,56.2
2024,100934,Coupeville Middle School,All Students,Middle,443,669,66.2
2024,100658,Dayton Middle School,All Students,Middle,147,241,61.0
2024,101648,Northshore Middle School,All Students,Middle,2005,2569,78.0
2024,103281,Pace Alternative High School,All Students,High,88,296,29.7
2024,100373,Desert Hills Middle School,All Students,Middle,2210,2662,83.0
2024,100395,Finley Middle School,All Students,Middle,461,680,67.8
2024,100607,Legacy High School,All Students,High,899,1235,72.8
2024,103033,Columbia High School,All Students,High,422,671,62.9
2024,100608,Wyeast Middle School,All Students,Middle,1344,2384,56.4
2024,103211,East Valley Central Middle School,All Students,Middle,1699,2472,68.7
2024,101167,Washington Middle School,All Students,Middle,1274,1681,75.8
2024,102260,Gig Harbor High,All Students,High,3293,4299,76.6
2024,101729,Olympic High School,All Students,High,2327,3466,67.1
2024,100643,Prairie High School,All Students,High,3072,4524,67.9
2024,102160,Oakland High School,All Students,High,46,448,10.3
2024,102657,Granite Falls Middle School,All Students,Middle,1050,1485,70.7
2024,102859,Deer Park High School,All Students,High,1517,2070,73.3
2024,101597,Mattson Middle School,All Students,Middle,1459,2018,72.3
2024,101598,Kentwood High School,All Students,High,3326,5566,59.8
2024,102028,Steilacoom High,All Students,High,2129,2951,72.1
2024,102191,Lakeridge Middle School,All Students,Middle,1530,2222,68.9
2024,102459,Sequoia High School,All Students,High,146,499,29.3
2024,102477,North Lake Middle School,All Students,Middle,1882,2412,78.0
2024,101757,John Sedgwick Middle School,All Students,Middle,1486,2167,68.6
2024,102630,Valley View Middle School,All Students,Middle,1537,1943,79.1
2024,101556,Evergreen Middle School,All Students,Middle,1997,2346,85.1
2024,100942,South Whidbey High School,All Students,High,677,1145,59.1
2024,102261,Key Peninsula Middle School,All Students,Middle,888,1365,65.1
2024,102302,Spanaway Lake High School,All Students,High,2718,5360,50.7
2024,100609,Mountain View High School,All Students,High,2775,4878,56.9
2024,101557,Northstar Middle School,All Students,Middle,240,266,90.2
2024,102064,Ferrucci Jr High,All Students,High,1522,2503,60.8
2024,102804,Horizon Middle School,All Students,Middle,1101,1480,74.4
2024,102304,Cedarcrest Middle School,All Students,Middle,1363,2253,60.5
2024,101973,Tonasket Middle School,All Students,Middle,425,717,59.3
2024,103097,Lynden High School,All Students,High,2275,2891,78.7
2024,102640,Lakewood High School,All Students,High,1509,2585,58.4
2024,102911,Kettle Falls High School,All Students,High,506,721,70.2
2024,100583,Jemtegaard Middle School,All Students,Middle,850,1363,62.4
2024,100612,Pacific Middle School,All Students,Middle,1699,2664,63.8
2024,101236,Enumclaw Middle School,All Students,Middle,1166,1540,75.7
2024,100722,Bridgeport Middle School,All Students,Middle,544,554,98.2
2024,100752,Inchelium Middle School,All Students,Middle,91,143,63.6
2024,102263,Kopachuck Middle School,All Students,Middle,1098,1387,79.2
2024,101983,Ilwaco High School,All Students,High,510,906,56.3
2024,101958,Brewster Middle School,All Students,Middle,595,735,81.0
2024,102838,Liberty Jr High & Elementary,All Students,High,1006,1202,83.7
2024,102866,Riverside High School,All Students,High,1195,1438,83.1
2024,102318,Eatonville Middle School,All Students,Middle,645,1267,50.9
2024,102497,Explorer Middle School,All Students,Middle,1790,2519,71.1
2024,102878,Wellpinit Middle School,All Students,Middle,88,266,33.1
2024,101945,Omak Middle School,All Students,Middle,651,1069,60.9
2024,100895,Elma Middle School,All Students,Middle,760,1113,68.3
2024,102498,ACES High School,All Students,High,154,537,28.7
2024,101732,Ridgetop Middle School,All Students,Middle,1867,2269,82.3
2024,100796,Wahluke High School,All Students,High,1567,2368,66.2
2024,100437,Chelan High School,All Students,High,1082,1328,81.5
2024,102207,Orting Middle School,All Students,Middle,1368,1950,70.2
2024,102633,AIM High School,All Students,High,172,537,32.0
2024,102648,Sultan Senior High School,All Students,High,1161,1730,67.1
2024,101947,Highlands (Closed after 2022-2023 school year),All Students,High,26,57,45.6
2024,102567,Weston High School,All Students,High,108,379,28.5
2024,101918,Choice Middle and High School,All Students,Middle,416,654,63.6
2024,100422,Rivers Edge High School,All Students,High,405,696,58.2
2024,101861,Chehalis Middle School,All Students,Middle,1346,1995,67.5
2024,102939,South Sound High School (Closed after 2019-2020 school year),All Students,High,,,
2024,101409,Tolt Middle School,All Students,Middle,1532,1957,78.3
2024,102996,Rochester High School,All Students,High,1068,1805,59.2
2024,102756,Lakeside High School,All Students,High,1252,1506,83.1
2024,102463,Heatherwood Middle School,All Students,Middle,2346,3021,77.7
2024,101850,Onalaska Middle School,All Students,Middle,446,614,72.6
2024,101710,Kingston Middle School,All Students,Middle,964,1471,65.5
2024,101919,Oakland Bay Junior High School,All Students,Middle,935,1775,52.7
2024,101840,Winlock Middle School,All Students,Middle,428,568,75.4
2024,101656,Skyview Middle School,All Students,Middle,2909,3522,82.6
2024,101429,Rainier Middle School,All Students,Middle,1788,2940,60.8
2024,101562,Inglewood Middle School,All Students,Middle,3116,3669,84.9
2024,102265,Harbor Ridge Middle School,All Students,Middle,1386,1781,77.8
2024,102636,Centennial Middle School,All Students,Middle,1668,2232,74.7
2024,101452,Chief Kanim Middle School,All Students,Middle,1356,1725,78.6
2024,100450,Icicle River Middle School,All Students,Middle,527,815,64.7
2024,100558,Alki Middle School,All Students,Middle,1394,1875,74.3
2024,102310,Frontier Middle School,All Students,Middle,1267,1993,63.6
2024,102942,Komachin Middle School,All Students,Middle,1349,2021,66.7
2024,102202,North Tapps Middle School,All Students,Middle,1236,1562,79.1
2024,102504,Voyager Middle School,All Students,Middle,1999,2750,72.7
2024,102943,River Ridge High School,All Students,High,2585,4538,57.0
2024,100382,Horse Heaven Hills Middle School,All Students,Middle,1875,2549,73.6
2024,102505,Harbour Pointe Middle School,All Students,Middle,2069,2515,82.3
2024,100572,La Center High School,All Students,High,1066,1608,66.3
2024,100470,Foothills Middle School,All Students,Middle,1176,1743,67.5
2024,102506,Kamiak High School,All Students,High,5242,6826,76.8
2024,102465,Gateway Middle School,All Students,Middle,2496,2918,85.5
2024,102466,Henry M. Jackson High School,All Students,High,4718,6552,72.0
2024,101565,Eastlake High School,All Students,High,5429,7072,76.8
2024,101610,Cedar Heights Middle School,All Students,Middle,1425,2193,65.0
2024,101683,Mountain View Middle School,All Students,Middle,1424,2511,56.7
2024,103072,Kulshan Middle School,All Students,Middle,1244,1879,66.2
2024,102069,Doris Stahl Junior High,All Students,Middle,1663,2761,60.2
2024,100648,Summit View High School,All Students,High,887,943,94.1
2024,102957,George Bush Middle School,All Students,Middle,1778,2314,76.8
2024,102747,Chase Middle School,All Students,Middle,1585,2264,70.0
2024,101477,Beaver Lake Middle School,All Students,Middle,2171,2440,89.0
2024,101431,Mt Baker Middle School,All Students,Middle,1865,2911,64.1
2024,102982,Thurgood Marshall Middle School,All Students,Middle,1085,1348,80.5
2024,101432,Auburn Riverside High School,All Students,High,3226,5712,56.5
2024,100967,Blue Heron Middle School,All Students,Middle,395,742,53.2
2024,103272,Zillah Middle School,All Students,Middle,724,942,76.9
2024,100384,Southridge High School,All Students,High,3547,5085,69.8
2024,101613,Northwood Middle School,All Students,Middle,1559,2031,76.8
2024,102782,Mt Spokane High School,All Students,High,3324,4543,73.2
2024,101615,Kentlake High School,All Students,High,2520,4539,55.5
2024,101479,Skyline High School,All Students,High,5533,6632,83.4
2024,100616,Frontier Middle School,All Students,Middle,1532,2404,63.7
2024,102958,A G West Black Hills High School,All Students,High,1777,2474,71.8
2024,102197,Mountain View Middle School,All Students,Middle,1792,2624,68.3
2024,100560,Discovery Middle School,All Students,Middle,845,1637,51.6
2024,100561,Skyview High School,All Students,High,3945,5241,75.3
2024,101695,Woodward Middle School,All Students,Middle,1190,1466,81.2
2024,100627,Skyridge Middle School,All Students,Middle,1807,2171,83.2
2024,102415,Mount Baker Middle School,All Students,Middle,1208,1920,62.9
2024,102667,Port Susan Middle School,All Students,Middle,1052,1547,68.0
2024,103073,Squalicum High School,All Students,High,2363,3806,62.1
2024,101660,Timbercrest Middle School,All Students,Middle,1740,2076,83.8
2024,100499,Sequim Middle School,All Students,Middle,1134,1705,66.5
2024,102757,Lakeside Middle School,All Students,Middle,758,962,78.8
2024,100618,Heritage High School,All Students,High,2009,5002,40.2
2024,102614,Monroe High School,All Students,High,2587,4560,56.7
2024,102482,Highland Elementary,All Students,High,1361,1804,75.4
2024,102071,Emerald Ridge High School,All Students,High,2812,4564,61.6
2024,102615,Hidden River Middle School,All Students,Middle,683,959,71.2
2024,100584,Canyon Creek Middle School,All Students,Middle,418,620,67.4
2024,101238,Thunder Mountain Middle School,All Students,Middle,1125,1430,78.7
2024,103087,Horizon Middle School,All Students,Middle,836,1320,63.3
2024,102345,Orcas Island Middle School,All Students,Middle,216,320,67.5
2024,103260,Highland High School,All Students,High,849,1134,74.9
2024,100620,Shahala Middle School,All Students,Middle,1794,2624,68.4
2024,100775,Ellen Ochoa Middle School,All Students,Middle,2090,2751,76.0
2024,100629,Camas High School,All Students,High,4927,5965,82.6
2024,100567,Hockinson High School,All Students,High,1434,2035,70.5
2024,102329,White River High School,All Students,High,2740,3927,69.8
2024,101226,Todd Beamer High School,All Students,High,2022,4148,48.7
2024,104139,Mt. Solo Middle School,All Students,Middle,830,1237,67.1
2024,103836,Angelo Giaudrone Middle School,All Students,Middle,710,1438,49.4
2024,103864,Cougar Mountain Middle School,All Students,Middle,1034,1878,55.1
2024,103859,Columbia Junior High School,All Students,Middle,1268,1769,71.7
2024,104138,Bonney Lake High School,All Students,High,3118,4971,62.7
2024,103835,Olympic Middle School,All Students,Middle,938,1722,54.5
2024,103919,Thomas Jefferson Middle School,All Students,Middle,1553,2297,67.6
2024,103957,Freeman Middle School,All Students,Middle,540,647,83.5
2024,104002,Haller Middle School,All Students,Middle,1155,1774,65.1
2024,104031,Mill Creek Middle School,All Students,Middle,1434,2543,56.4
2024,104146,Sequoyah Middle School,All Students,Middle,990,1684,58.8
2024,104149,Taholah Elementary & Middle School,All Students,Middle,146,336,43.5
2024,104150,Graham Kapowsin High School,All Students,High,3336,6156,54.2
2024,104154,Auburn Mountainview High School,All Students,High,2531,4882,51.8
2024,104156,Park Place Middle School,All Students,Middle,1644,2281,72.1
2024,104201,Sierra Vista Middle School,All Students,Middle,1313,1927,68.1
2024,104204,Ridgeline Middle School,All Students,Middle,1220,1783,68.4
2024,104207,Liberty Middle School,All Students,Middle,1598,2065,77.4
2024,104342,Kingston High School,All Students,High,1158,1869,62.0
2024,104348,Daybreak Middle,All Students,Middle,951,1358,70.0
2024,104420,Cavelero Mid High School,All Students,High,3200,4562,70.1
2024,104471,Hayes Freedom High School,All Students,High,252,511,49.3
2024,104484,Phoenix High School,All Students,High,81,194,41.8
2024,104613,Union High School,All Students,High,3765,6119,61.5
2024,104722,Glacier Peak High School,All Students,High,3711,4921,75.4
2024,104732,Tukes Valley Middle School,All Students,Middle,941,1407,66.9
2024,104740,Chief Umtuch Middle,All Students,Middle,1242,1650,75.3
2024,104746,Twin Falls Middle School,All Students,Middle,1303,1648,79.1
2024,104768,Glacier View Junior High,All Students,Middle,1628,2555,63.7
2024,104777,Wahluke Junior High,All Students,Middle,1347,1768,76.2
2024,104881,Career Academy at Truman High School,All Students,High,28,280,10.0
2024,104883,Chiawana Senior High School,All Students,High,7166,9503,75.4
2024,104896,First Creek Middle School,All Students,Middle,906,1818,49.8
2024,104897,Crossroads High School,All Students,High,215,643,33.4
2024,104924,Puget Sound High School,All Students,High,13,53,24.5
2024,104953,Cap Sante High School,All Students,High,160,224,71.4
2024,105133,Pacific Cascade Middle School,All Students,Middle,1826,2048,89.2
2024,105208,Liberty Middle School,All Students,Middle,1586,2787,56.9
2024,105222,Marysville Pilchuck High School,All Students,High,1923,3570,53.9
2024,105266,Paideia High School,All Students,High,86,147,58.5
2024,105269,Selkirk Middle School,All Students,Middle,153,191,80.1
2024,105270,Selkirk High School,All Students,High,154,218,70.6
2024,105413,WINDWARD HIGH SCHOOL (Closed after 2020-2021 school year),All Students,High,,,
